budget,round,cust,fit
15,2,28,-401
15,2,28,-335
15,2,28,-397
15,2,28,-392
15,2,28,-384
15,2,28,-365
15,2,28,-389
15,2,28,-372
15,2,28,-380
15,2,28,-403
15,2,28,-344
15,2,28,-401
15,2,28,-408
15,2,28,-392
15,2,28,-368
15,2,28,-368
15,2,28,-419
15,2,28,-377
15,2,28,-382
15,2,28,-398
15,2,28,-366
15,2,28,-405
15,2,28,-402
15,2,28,-370
15,2,28,-402
15,2,28,-436
15,2,28,-455
15,2,28,-410
15,2,28,-417
15,2,28,-380
15,2,28,-376
15,2,28,-407
15,2,28,-391
15,2,28,-373
15,2,28,-361
15,2,28,-399
15,2,28,-407
15,2,28,-389
15,2,28,-432
15,2,28,-380
15,2,28,-419
15,2,28,-384
15,2,28,-383
15,2,28,-401
15,2,28,-427
15,2,28,-377
15,2,28,-403
15,2,28,-417
15,2,28,-393
15,2,28,-434
15,2,28,-351
15,2,28,-419
15,2,28,-388
15,2,28,-409
15,2,28,-409
15,2,28,-387
15,2,28,-403
15,2,28,-394
15,2,28,-343
15,2,28,-399
15,2,28,-422
15,2,28,-380
15,2,28,-385
15,2,28,-390
15,2,28,-372
15,2,28,-421
15,2,28,-409
15,2,28,-352
15,2,28,-357
15,2,28,-377
15,2,28,-377
15,2,28,-364
15,2,28,-392
15,2,28,-437
15,2,28,-446
15,2,28,-383
15,2,29,-394
15,2,29,-402
15,2,29,-370
15,2,29,-407
15,2,29,-371
15,2,29,-425
15,2,29,-408
15,2,29,-383
15,2,29,-400
15,2,29,-380
15,2,29,-399
15,2,29,-398
15,2,29,-423
15,2,29,-383
15,2,29,-390
15,2,29,-425
15,2,29,-389
15,2,29,-415
15,2,29,-374
15,2,29,-410
15,2,29,-421
15,2,29,-384
15,2,29,-381
15,2,29,-445
15,2,29,-407
15,2,29,-422
15,2,29,-434
15,2,29,-379
15,2,29,-407
15,2,29,-422
15,2,29,-439
15,2,29,-419
15,2,29,-386
15,2,29,-408
15,2,29,-352
15,2,29,-444
15,2,29,-386
15,2,29,-414
15,2,29,-384
15,2,29,-400
15,2,29,-382
15,2,29,-387
15,2,29,-388
15,2,29,-408
15,2,29,-408
15,2,29,-381
15,2,29,-402
15,2,29,-387
15,2,29,-414
15,2,29,-399
15,2,29,-408
15,2,29,-403
15,2,29,-401
15,2,29,-394
15,2,29,-424
15,2,29,-423
15,2,29,-424
15,2,29,-408
15,2,29,-417
15,2,29,-406
15,2,29,-385
15,2,29,-411
15,2,29,-420
15,2,29,-387
15,2,29,-398
15,2,29,-444
15,2,29,-371
15,2,29,-442
15,2,29,-411
15,2,29,-386
15,2,29,-374
15,2,29,-416
15,2,29,-404
15,2,29,-407
15,2,29,-421
15,2,29,-389
15,2,29,-375
15,2,29,-443
15,2,29,-407
15,2,29,-378
15,2,29,-384
15,2,29,-410
15,2,29,-412
15,2,29,-430
15,2,29,-392
15,2,29,-443
15,2,29,-416
15,2,29,-431
15,2,29,-438
15,2,29,-397
15,2,29,-426
15,2,29,-424
15,2,29,-385
15,2,29,-394
15,2,29,-419
15,2,29,-375
15,2,29,-444
15,2,29,-391
15,2,29,-415
15,2,29,-378
15,2,30,-416
15,2,30,-409
15,2,30,-468
15,2,30,-428
15,2,30,-398
15,2,30,-423
15,2,30,-441
15,2,30,-391
15,2,30,-438
15,2,30,-426
15,2,30,-417
15,2,30,-419
15,2,30,-407
15,2,30,-427
15,2,30,-394
15,2,30,-446
15,2,30,-393
15,2,30,-423
15,2,30,-394
15,2,30,-419
15,2,30,-448
15,2,30,-380
15,2,30,-418
15,2,30,-415
15,2,30,-358
15,2,30,-411
15,2,30,-368
15,2,30,-422
15,2,30,-371
15,2,30,-389
15,2,30,-401
15,2,30,-376
15,2,30,-372
15,2,30,-397
15,2,30,-420
15,2,30,-388
15,2,30,-423
15,2,30,-373
15,2,30,-428
15,2,30,-422
15,2,30,-416
15,2,30,-413
15,2,30,-423
15,2,30,-433
15,2,30,-367
15,2,30,-428
15,2,30,-400
15,2,30,-430
15,2,30,-410
15,2,30,-427
15,2,30,-452
15,2,30,-376
15,2,30,-393
15,2,30,-362
15,2,30,-431
15,2,30,-425
15,2,30,-396
15,2,30,-399
15,2,30,-389
15,2,30,-420
15,2,30,-393
15,2,30,-414
15,2,30,-368
15,2,30,-387
15,2,30,-403
15,2,30,-370
15,2,30,-396
15,2,30,-410
15,2,30,-411
15,2,30,-408
15,2,30,-457
15,2,30,-414
15,2,30,-384
15,2,30,-432
15,2,30,-447
15,2,30,-431
15,2,30,-389
15,2,30,-406
15,2,30,-423
15,2,30,-378
15,2,30,-422
15,2,30,-404
15,2,30,-467
15,2,30,-384
15,2,30,-408
15,2,30,-397
15,2,30,-383
15,2,30,-392
15,2,30,-382
15,2,30,-400
15,2,30,-435
15,2,30,-452
15,2,30,-409
15,2,30,-416
15,2,30,-440
15,2,30,-424
15,2,30,-388
15,2,30,-392
15,2,30,-412
15,2,30,-440
15,2,31,-425
15,2,31,-403
15,2,31,-442
15,2,31,-401
15,2,31,-419
15,2,31,-391
15,2,31,-403
15,2,31,-391
15,2,31,-437
15,2,31,-448
15,2,31,-430
15,2,31,-399
15,2,31,-417
15,2,31,-395
15,2,31,-444
15,2,31,-390
15,2,31,-396
15,2,31,-407
15,2,31,-409
15,2,31,-379
15,2,31,-413
15,2,31,-385
15,2,31,-394
15,2,31,-396
15,2,31,-428
15,2,31,-445
15,2,31,-408
15,2,31,-384
15,2,31,-426
15,2,31,-394
15,2,31,-381
15,2,31,-411
15,2,31,-376
15,2,31,-410
15,2,31,-415
15,2,31,-413
15,2,31,-444
15,2,31,-427
15,2,31,-429
15,2,31,-379
15,2,31,-429
15,2,31,-419
15,2,31,-457
15,2,31,-435
15,2,31,-359
15,2,31,-427
15,2,31,-433
15,2,31,-406
15,2,31,-448
15,2,31,-417
15,2,31,-424
15,2,31,-427
15,2,31,-380
15,2,31,-428
15,2,31,-401
15,2,31,-422
15,2,31,-428
15,2,31,-419
15,2,31,-386
15,2,31,-398
15,2,31,-420
15,2,31,-398
15,2,31,-415
15,2,31,-400
15,2,31,-423
15,2,31,-434
15,2,31,-432
15,2,31,-435
15,2,31,-402
15,2,31,-400
15,2,31,-423
15,2,31,-413
15,2,31,-433
15,2,31,-414
15,2,31,-419
15,2,31,-381
15,2,31,-408
15,2,31,-375
15,2,31,-465
15,2,31,-444
15,2,31,-448
15,2,31,-426
15,2,31,-381
15,2,31,-436
15,2,31,-403
15,2,31,-421
15,2,31,-431
15,2,31,-397
15,2,31,-472
15,2,31,-397
15,2,31,-430
15,2,31,-412
15,2,31,-385
15,2,31,-429
15,2,31,-383
15,2,31,-422
15,2,31,-411
15,2,31,-412
15,2,31,-393
15,2,31,-448
15,2,32,-423
15,2,32,-428
15,2,32,-416
15,2,32,-458
15,2,32,-426
15,2,32,-388
15,2,32,-435
15,2,32,-436
15,2,32,-406
15,2,32,-423
15,2,32,-364
15,2,32,-443
15,2,32,-411
15,2,32,-404
15,2,32,-394
15,2,32,-443
15,2,32,-416
15,2,32,-429
15,2,32,-443
15,2,32,-424
15,2,32,-413
15,2,32,-435
15,2,32,-460
15,2,32,-417
15,2,32,-427
15,2,32,-411
15,2,32,-407
15,2,32,-383
15,2,32,-429
15,2,32,-412
15,2,32,-407
15,2,32,-419
15,2,32,-392
15,2,32,-406
15,2,32,-476
15,2,32,-433
15,2,32,-419
15,2,32,-428
15,2,32,-461
15,2,32,-438
15,2,32,-395
15,2,32,-434
15,2,32,-426
15,2,32,-392
15,2,32,-451
15,2,32,-413
15,2,32,-409
15,2,32,-412
15,2,32,-414
15,2,32,-416
15,2,32,-427
15,2,32,-420
15,2,32,-406
15,2,32,-426
15,2,32,-433
15,2,32,-439
15,2,32,-420
15,2,32,-415
15,2,32,-444
15,2,32,-461
15,2,32,-421
15,2,32,-413
15,2,32,-417
15,2,32,-430
15,2,32,-396
15,2,32,-452
15,2,32,-429
15,2,32,-426
15,2,32,-429
15,2,32,-456
15,2,32,-362
15,2,32,-428
15,2,32,-418
15,2,32,-449
15,2,32,-412
15,2,32,-391
15,2,32,-425
15,2,32,-440
15,2,32,-418
15,2,32,-410
15,2,32,-425
15,2,32,-427
15,2,32,-423
15,2,32,-385
15,2,32,-446
15,2,32,-437
15,2,32,-421
15,2,32,-413
15,2,32,-410
15,2,32,-435
15,2,32,-439
15,2,32,-392
15,2,32,-425
15,2,32,-442
15,2,32,-413
15,2,32,-459
15,2,32,-384
15,2,32,-374
15,2,32,-362
15,2,32,-405
15,2,33,-465
15,2,33,-433
15,2,33,-465
15,2,33,-362
15,2,33,-437
15,2,33,-406
15,2,33,-407
15,2,33,-433
15,2,33,-408
15,2,33,-393
15,2,33,-446
15,2,33,-452
15,2,33,-391
15,2,33,-431
15,2,33,-387
15,2,33,-414
15,2,33,-420
15,2,33,-478
15,2,33,-405
15,2,33,-413
15,2,33,-431
15,2,33,-443
15,2,33,-408
15,2,33,-427
15,2,33,-467
15,2,33,-395
15,2,33,-434
15,2,33,-417
15,2,33,-451
15,2,33,-465
15,2,33,-479
15,2,33,-398
15,2,33,-395
15,2,33,-383
15,2,33,-410
15,2,33,-438
15,2,33,-438
15,2,33,-440
15,2,33,-435
15,2,33,-432
15,2,33,-435
15,2,33,-411
15,2,33,-436
15,2,33,-456
15,2,33,-393
15,2,33,-401
15,2,33,-380
15,2,33,-443
15,2,33,-397
15,2,33,-442
15,2,33,-438
15,2,33,-436
15,2,33,-446
15,2,33,-422
15,2,33,-376
15,2,33,-456
15,2,33,-429
15,2,33,-459
15,2,33,-392
15,2,33,-414
15,2,33,-392
15,2,33,-430
15,2,33,-436
15,2,33,-411
15,2,33,-452
15,2,33,-453
15,2,33,-393
15,2,33,-410
15,2,33,-437
15,2,33,-446
15,2,33,-444
15,2,33,-419
15,2,33,-408
15,2,33,-443
15,2,33,-436
15,2,33,-423
15,2,33,-455
15,2,33,-447
15,2,33,-450
15,2,33,-446
15,2,33,-451
15,2,33,-443
15,2,33,-432
15,2,33,-422
15,2,33,-482
15,2,33,-423
15,2,33,-409
15,2,33,-457
15,2,33,-406
15,2,33,-422
15,2,33,-448
15,2,33,-402
15,2,33,-412
15,2,33,-424
15,2,33,-398
15,2,33,-462
15,2,33,-456
15,2,33,-460
15,2,33,-435
15,2,33,-397
15,2,34,-444
15,2,34,-429
15,2,34,-448
15,2,34,-484
15,2,34,-434
15,2,34,-446
15,2,34,-448
15,2,34,-472
15,2,34,-495
15,2,34,-456
15,2,34,-393
15,2,34,-428
15,2,34,-478
15,2,34,-414
15,2,34,-465
15,2,34,-420
15,2,34,-442
15,2,34,-479
15,2,34,-469
15,2,34,-424
15,2,34,-382
15,2,34,-430
15,2,34,-447
15,2,34,-444
15,2,34,-438
15,2,34,-472
15,2,34,-390
15,2,34,-437
15,2,34,-437
15,2,34,-487
15,2,34,-453
15,2,34,-444
15,2,34,-459
15,2,34,-433
15,2,34,-439
15,2,34,-421
15,2,34,-425
15,2,34,-451
15,2,34,-446
15,2,34,-422
15,2,34,-392
15,2,34,-444
15,2,34,-438
15,2,34,-409
15,2,34,-494
15,2,34,-443
15,2,34,-431
15,2,34,-412
15,2,34,-441
15,2,34,-443
15,2,34,-446
15,2,34,-439
15,2,34,-438
15,2,34,-410
15,2,34,-451
15,2,34,-429
15,2,34,-475
15,2,34,-460
15,2,34,-421
15,2,34,-458
15,2,34,-418
15,2,34,-462
15,2,34,-430
15,2,34,-437
15,2,34,-460
15,2,34,-419
15,2,34,-451
15,2,34,-423
15,2,34,-460
15,2,34,-425
15,2,34,-425
15,2,34,-446
15,2,34,-468
15,2,34,-446
15,2,34,-433
15,2,34,-487
15,2,34,-449
15,2,34,-467
15,2,34,-431
15,2,34,-454
15,2,34,-445
15,2,34,-422
15,2,34,-427
15,2,34,-422
15,2,34,-429
15,2,34,-442
15,2,34,-458
15,2,34,-439
15,2,34,-455
15,2,34,-418
15,2,34,-446
15,2,34,-430
15,2,34,-465
15,2,34,-435
15,2,34,-453
15,2,34,-452
15,2,34,-500
15,2,34,-436
15,2,34,-411
15,2,34,-409
15,2,35,-425
15,2,35,-406
15,2,35,-417
15,2,35,-410
15,2,35,-460
15,2,35,-403
15,2,35,-429
15,2,35,-466
15,2,35,-414
15,2,35,-449
15,2,35,-424
15,2,35,-411
15,2,35,-442
15,2,35,-435
15,2,35,-446
15,2,35,-452
15,2,35,-431
15,2,35,-459
15,2,35,-440
15,2,35,-483
15,2,35,-484
15,2,35,-433
15,2,35,-473
15,2,35,-416
15,2,35,-416
15,2,35,-444
15,2,35,-466
15,2,35,-448
15,2,35,-431
15,2,35,-462
15,2,35,-476
15,2,35,-467
15,2,35,-483
15,2,35,-457
15,2,35,-395
15,2,35,-401
15,2,35,-428
15,2,35,-452
15,2,35,-440
15,2,35,-411
15,2,35,-455
15,2,35,-486
15,2,35,-450
15,2,35,-431
15,2,35,-447
15,2,35,-499
15,2,35,-421
15,2,35,-440
15,2,35,-460
15,2,35,-446
15,2,35,-404
15,2,35,-431
15,2,35,-417
15,2,35,-428
15,2,35,-431
15,2,35,-410
15,2,35,-453
15,2,35,-424
15,2,35,-437
15,2,35,-413
15,2,35,-457
15,2,35,-460
15,2,35,-448
15,2,35,-430
15,2,35,-478
15,2,35,-422
15,2,35,-438
15,2,35,-424
15,2,35,-443
15,2,35,-464
15,2,35,-445
15,2,35,-430
15,2,35,-477
15,2,35,-445
15,2,35,-450
15,2,35,-396
15,2,35,-437
15,2,35,-449
15,2,35,-456
15,2,35,-448
15,2,35,-472
15,2,35,-452
15,2,35,-449
15,2,35,-410
15,2,35,-436
15,2,35,-402
15,2,35,-443
15,2,35,-440
15,2,35,-432
15,2,35,-419
15,2,35,-375
15,2,35,-459
15,2,35,-467
15,2,35,-437
15,2,35,-435
15,2,35,-458
15,2,35,-470
15,2,35,-414
15,2,35,-417
15,2,35,-419
15,2,36,-431
15,2,36,-480
15,2,36,-447
15,2,36,-448
15,2,36,-456
15,2,36,-475
15,2,36,-421
15,2,36,-424
15,2,36,-440
15,2,36,-455
15,2,36,-418
15,2,36,-463
15,2,36,-454
15,2,36,-457
15,2,36,-430
15,2,36,-462
15,2,36,-424
15,2,36,-452
15,2,36,-441
15,2,36,-471
15,2,36,-466
15,2,36,-456
15,2,36,-465
15,2,36,-457
15,2,36,-479
15,2,36,-479
15,2,36,-446
15,2,36,-463
15,2,36,-446
15,2,36,-378
15,2,36,-465
15,2,36,-420
15,2,36,-442
15,2,36,-410
15,2,36,-425
15,2,36,-475
15,2,36,-407
15,2,36,-487
15,2,36,-451
15,2,36,-451
15,2,36,-494
15,2,36,-424
15,2,36,-451
15,2,36,-455
15,2,36,-426
15,2,36,-450
15,2,36,-394
15,2,36,-467
15,2,36,-465
15,2,36,-412
15,2,36,-406
15,2,36,-476
15,2,36,-431
15,2,36,-447
15,2,36,-430
15,2,36,-461
15,2,36,-471
15,2,36,-439
15,2,36,-441
15,2,36,-463
15,2,36,-454
15,2,36,-462
15,2,36,-461
15,2,36,-431
15,2,36,-432
15,2,36,-402
15,2,36,-438
15,2,36,-501
15,2,36,-465
15,2,36,-480
15,2,36,-449
15,2,36,-441
15,2,36,-437
15,2,36,-456
15,2,36,-479
15,2,36,-442
15,2,36,-387
15,2,36,-454
15,2,36,-461
15,2,36,-448
15,2,36,-481
15,2,36,-437
15,2,36,-455
15,2,36,-435
15,2,36,-464
15,2,36,-434
15,2,36,-455
15,2,36,-444
15,2,36,-480
15,2,36,-430
15,2,36,-447
15,2,36,-416
15,2,36,-453
15,2,36,-428
15,2,36,-424
15,2,36,-465
15,2,36,-475
15,2,36,-466
15,2,36,-448
15,2,36,-459
15,2,37,-434
15,2,37,-445
15,2,37,-413
15,2,37,-459
15,2,37,-440
15,2,37,-447
15,2,37,-435
15,2,37,-471
15,2,37,-470
15,2,37,-467
15,2,37,-440
15,2,37,-475
15,2,37,-406
15,2,37,-475
15,2,37,-474
15,2,37,-449
15,2,37,-437
15,2,37,-471
15,2,37,-460
15,2,37,-438
15,2,37,-388
15,2,37,-468
15,2,37,-455
15,2,37,-444
15,2,37,-459
15,2,37,-426
15,2,37,-441
15,2,37,-453
15,2,37,-495
15,2,37,-448
15,2,37,-480
15,2,37,-471
15,2,37,-432
15,2,37,-466
15,2,37,-480
15,2,37,-479
15,2,37,-459
15,2,37,-458
15,2,37,-447
15,2,37,-409
15,2,37,-444
15,2,37,-420
15,2,37,-428
15,2,37,-490
15,2,37,-494
15,2,37,-472
15,2,37,-455
15,2,37,-451
15,2,37,-440
15,2,37,-409
15,2,37,-446
15,2,37,-452
15,2,37,-446
15,2,37,-502
15,2,37,-419
15,2,37,-455
15,2,37,-456
15,2,37,-445
15,2,37,-448
15,2,37,-447
15,2,37,-430
15,2,37,-466
15,2,37,-433
15,2,37,-455
15,2,37,-478
15,2,37,-476
15,2,37,-490
15,2,37,-432
15,2,37,-453
15,2,37,-430
15,2,37,-442
15,2,37,-429
15,2,37,-437
15,2,37,-476
15,2,37,-476
15,2,37,-455
15,2,37,-424
15,2,37,-420
15,2,37,-461
15,2,37,-480
15,2,37,-449
15,2,37,-420
15,2,37,-424
15,2,37,-452
15,2,37,-473
15,2,37,-471
15,2,37,-424
15,2,37,-425
15,2,37,-449
15,2,37,-412
15,2,37,-392
15,2,37,-458
15,2,37,-441
15,2,37,-468
15,2,37,-453
15,2,37,-437
15,2,37,-424
15,2,37,-467
15,2,37,-455
15,2,37,-447
15,2,38,-491
15,2,38,-477
15,2,38,-427
15,2,38,-500
15,2,38,-466
15,2,38,-459
15,2,38,-443
15,2,38,-451
15,2,38,-475
15,2,38,-425
15,2,38,-485
15,2,38,-505
15,2,38,-479
15,2,38,-459
15,2,38,-466
15,2,38,-434
15,2,38,-469
15,2,38,-464
15,2,38,-444
15,2,38,-450
15,2,38,-467
15,2,38,-425
15,2,38,-470
15,2,38,-477
15,2,38,-443
15,2,38,-454
15,2,38,-455
15,2,38,-468
15,2,38,-436
15,2,38,-462
15,2,38,-470
15,2,38,-447
15,2,38,-455
15,2,38,-475
15,2,38,-458
15,2,38,-444
15,2,38,-483
15,2,38,-427
15,2,38,-489
15,2,38,-459
15,2,38,-489
15,2,38,-434
15,2,38,-455
15,2,38,-436
15,2,38,-431
15,2,38,-443
15,2,38,-428
15,2,38,-454
15,2,38,-449
15,2,38,-462
15,2,38,-445
15,2,38,-425
15,2,38,-443
15,2,38,-446
15,2,38,-456
15,2,38,-447
15,2,38,-418
15,2,38,-417
15,2,38,-462
15,2,38,-447
15,2,38,-409
15,2,38,-429
15,2,38,-443
15,2,38,-446
15,2,38,-488
15,2,38,-446
15,2,38,-441
15,2,38,-445
15,2,38,-474
15,2,38,-442
15,2,38,-481
15,2,38,-475
15,2,38,-430
15,2,38,-441
15,2,38,-475
15,2,38,-448
15,2,38,-466
15,2,38,-445
15,2,38,-496
15,2,38,-466
15,2,38,-429
15,2,38,-457
15,2,38,-402
15,2,38,-467
15,2,38,-478
15,2,38,-462
15,2,38,-469
15,2,38,-425
15,2,38,-468
15,2,38,-450
15,2,38,-487
15,2,38,-439
15,2,38,-487
15,2,38,-484
15,2,38,-415
15,2,38,-476
15,2,38,-419
15,2,38,-450
15,2,38,-458
15,2,38,-464
15,2,39,-425
15,2,39,-441
15,2,39,-454
15,2,39,-458
15,2,39,-418
15,2,39,-454
15,2,39,-475
15,2,39,-460
15,2,39,-433
15,2,39,-439
15,2,39,-461
15,2,39,-493
15,2,39,-453
15,2,39,-421
15,2,39,-462
15,2,39,-456
15,2,39,-461
15,2,39,-452
15,2,39,-439
15,2,39,-454
15,2,39,-483
15,2,39,-482
15,2,39,-472
15,2,39,-479
15,2,39,-454
15,2,39,-504
15,2,39,-487
15,2,39,-474
15,2,39,-458
15,2,39,-475
15,2,39,-446
15,2,39,-470
15,2,39,-461
15,2,39,-453
15,2,39,-411
15,2,39,-474
15,2,39,-444
15,2,39,-489
15,2,39,-465
15,2,39,-472
15,2,39,-488
15,2,39,-424
15,2,39,-479
15,2,39,-466
15,2,39,-471
15,2,39,-449
15,2,39,-475
15,2,39,-484
15,2,39,-478
15,2,39,-431
15,2,39,-450
15,2,39,-442
15,2,39,-456
15,2,39,-486
15,2,39,-478
15,2,39,-471
15,2,39,-446
15,2,39,-488
15,2,39,-413
15,2,39,-455
15,2,39,-494
15,2,39,-423
15,2,39,-450
15,2,39,-471
15,2,39,-439
15,2,39,-448
15,2,39,-513
15,2,39,-431
15,2,39,-439
15,2,39,-446
15,2,39,-459
15,2,39,-440
15,2,39,-476
15,2,39,-472
15,2,39,-482
15,2,39,-438
15,2,39,-487
15,2,39,-509
15,2,39,-465
15,2,39,-462
15,2,39,-470
15,2,39,-493
15,2,39,-465
15,2,39,-463
15,2,39,-469
15,2,39,-472
15,2,39,-454
15,2,39,-458
15,2,39,-477
15,2,39,-432
15,2,39,-467
15,2,39,-468
15,2,39,-473
15,2,39,-436
15,2,39,-462
15,2,39,-446
15,2,39,-427
15,2,39,-454
15,2,39,-409
15,2,39,-484
15,2,40,-460
15,2,40,-494
15,2,40,-438
15,2,40,-496
15,2,40,-487
15,2,40,-491
15,2,40,-419
15,2,40,-494
15,2,40,-469
15,2,40,-425
15,2,40,-456
15,2,40,-486
15,2,40,-477
15,2,40,-462
15,2,40,-476
15,2,40,-489
15,2,40,-460
15,2,40,-486
15,2,40,-448
15,2,40,-434
15,2,40,-449
15,2,40,-466
15,2,40,-449
15,2,40,-448
15,2,40,-529
15,2,40,-442
15,2,40,-446
15,2,40,-453
15,2,40,-470
15,2,40,-511
15,2,40,-474
15,2,40,-475
15,2,40,-451
15,2,40,-415
15,2,40,-442
15,2,40,-506
15,2,40,-449
15,2,40,-484
15,2,40,-484
15,2,40,-480
15,2,40,-423
15,2,40,-417
15,2,40,-451
15,2,40,-466
15,2,40,-435
15,2,40,-524
15,2,40,-507
15,2,40,-462
15,2,40,-457
15,2,40,-483
15,2,40,-446
15,2,40,-428
15,2,40,-444
15,2,40,-484
15,2,40,-452
15,2,40,-508
15,2,40,-470
15,2,40,-483
15,2,40,-433
15,2,40,-425
15,2,40,-483
15,2,40,-464
15,2,40,-492
15,2,40,-475
15,2,40,-490
15,2,40,-459
15,2,40,-486
15,2,40,-478
15,2,40,-488
15,2,40,-466
15,2,40,-473
15,2,40,-480
15,2,40,-472
15,2,40,-466
15,2,40,-446
15,2,40,-437
15,2,40,-452
15,2,40,-474
15,2,40,-491
15,2,40,-473
15,2,40,-459
15,2,40,-470
15,2,40,-458
15,2,40,-503
15,2,40,-477
15,2,40,-467
15,2,40,-478
15,2,40,-468
15,2,40,-478
15,2,40,-432
15,2,40,-489
15,2,40,-445
15,2,40,-449
15,2,40,-480
15,2,40,-452
15,2,40,-440
15,2,40,-454
15,2,40,-491
15,2,40,-486
15,2,40,-483
15,2,41,-481
15,2,41,-494
15,2,41,-446
15,2,41,-486
15,2,41,-466
15,2,41,-436
15,2,41,-492
15,2,41,-463
15,2,41,-508
15,2,41,-463
15,2,41,-475
15,2,41,-476
15,2,41,-429
15,2,41,-521
15,2,41,-491
15,2,41,-462
15,2,41,-458
15,2,41,-465
15,2,41,-452
15,2,41,-487
15,2,41,-474
15,2,41,-451
15,2,41,-502
15,2,41,-474
15,2,41,-481
15,2,41,-467
15,2,41,-474
15,2,41,-457
15,2,41,-445
15,2,41,-489
15,2,41,-487
15,2,41,-493
15,2,41,-488
15,2,41,-474
15,2,41,-454
15,2,41,-501
15,2,41,-466
15,2,41,-482
15,2,41,-495
15,2,41,-496
15,2,41,-475
15,2,41,-454
15,2,41,-461
15,2,41,-464
15,2,41,-468
15,2,41,-430
15,2,41,-486
15,2,41,-445
15,2,41,-460
15,2,41,-470
15,2,41,-468
15,2,41,-460
15,2,41,-442
15,2,41,-434
15,2,41,-470
15,2,41,-520
15,2,41,-462
15,2,41,-439
15,2,41,-498
15,2,41,-475
15,2,41,-453
15,2,41,-440
15,2,41,-451
15,2,41,-452
15,2,41,-492
15,2,41,-430
15,2,41,-449
15,2,41,-511
15,2,41,-488
15,2,41,-462
15,2,41,-474
15,2,41,-459
15,2,41,-470
15,2,41,-451
15,2,41,-433
15,2,41,-479
15,2,41,-472
15,2,41,-496
15,2,41,-435
15,2,41,-454
15,2,41,-454
15,2,41,-476
15,2,41,-469
15,2,41,-455
15,2,41,-472
15,2,41,-515
15,2,41,-463
15,2,41,-451
15,2,41,-497
15,2,41,-452
15,2,41,-480
15,2,41,-505
15,2,41,-493
15,2,41,-489
15,2,41,-478
15,2,41,-476
15,2,41,-492
15,2,41,-501
15,2,41,-484
15,2,41,-458
15,2,42,-452
15,2,42,-486
15,2,42,-460
15,2,42,-446
15,2,42,-463
15,2,42,-505
15,2,42,-502
15,2,42,-470
15,2,42,-525
15,2,42,-429
15,2,42,-500
15,2,42,-470
15,2,42,-485
15,2,42,-475
15,2,42,-447
15,2,42,-472
15,2,42,-455
15,2,42,-502
15,2,42,-505
15,2,42,-517
15,2,42,-446
15,2,42,-483
15,2,42,-502
15,2,42,-498
15,2,42,-469
15,2,42,-441
15,2,42,-480
15,2,42,-458
15,2,42,-479
15,2,42,-497
15,2,42,-479
15,2,42,-464
15,2,42,-519
15,2,42,-476
15,2,42,-478
15,2,42,-489
15,2,42,-502
15,2,42,-483
15,2,42,-474
15,2,42,-464
15,2,42,-506
15,2,42,-482
15,2,42,-475
15,2,42,-474
15,2,42,-501
15,2,42,-498
15,2,42,-488
15,2,42,-483
15,2,42,-482
15,2,42,-479
15,2,42,-486
15,2,42,-473
15,2,42,-460
15,2,42,-450
15,2,42,-495
15,2,42,-486
15,2,42,-458
15,2,42,-430
15,2,42,-489
15,2,42,-488
15,2,42,-489
15,2,42,-470
15,2,42,-468
15,2,42,-471
15,2,42,-504
15,2,42,-457
15,2,42,-491
15,2,42,-429
15,2,42,-452
15,2,42,-471
15,2,42,-487
15,2,42,-484
15,2,42,-486
15,2,42,-487
15,2,42,-475
15,2,42,-468
15,2,42,-424
15,2,42,-496
15,2,42,-473
15,2,42,-479
15,2,42,-480
15,2,42,-512
15,2,42,-434
15,2,42,-473
15,2,42,-459
15,2,42,-493
15,2,42,-409
15,2,42,-474
15,2,42,-465
15,2,42,-437
15,2,42,-480
15,2,42,-487
15,2,42,-483
15,2,42,-468
15,2,42,-511
15,2,42,-496
15,2,42,-464
15,2,42,-451
15,2,42,-432
15,2,42,-472
15,2,43,-466
15,2,43,-498
15,2,43,-470
15,2,43,-452
15,2,43,-491
15,2,43,-514
15,2,43,-511
15,2,43,-491
15,2,43,-493
15,2,43,-480
15,2,43,-479
15,2,43,-514
15,2,43,-443
15,2,43,-467
15,2,43,-491
15,2,43,-493
15,2,43,-523
15,2,43,-489
15,2,43,-481
15,2,43,-486
15,2,43,-476
15,2,43,-505
15,2,43,-492
15,2,43,-491
15,2,43,-466
15,2,43,-487
15,2,43,-475
15,2,43,-490
15,2,43,-509
15,2,43,-503
15,2,43,-475
15,2,43,-494
15,2,43,-491
15,2,43,-523
15,2,43,-526
15,2,43,-475
15,2,43,-469
15,2,43,-468
15,2,43,-471
15,2,43,-520
15,2,43,-516
15,2,43,-469
15,2,43,-509
15,2,43,-456
15,2,43,-493
15,2,43,-480
15,2,43,-499
15,2,43,-493
15,2,43,-490
15,2,43,-472
15,2,43,-488
15,2,43,-503
15,2,43,-514
15,2,43,-457
15,2,43,-499
15,2,43,-478
15,2,43,-501
15,2,43,-481
15,2,43,-481
15,2,43,-505
15,2,43,-490
15,2,43,-496
15,2,43,-489
15,2,43,-498
15,2,43,-497
15,2,43,-458
15,2,43,-460
15,2,43,-521
15,2,43,-509
15,2,43,-482
15,2,43,-487
15,2,43,-508
15,2,43,-484
15,2,43,-504
15,2,43,-497
15,2,43,-473
15,2,43,-503
15,2,43,-469
